"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2022","2022",2.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2023","2023",3.1,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",372,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",479,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",743,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",710,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2022","2022",163,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2023","2023",165,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",26.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2023","2023",24,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",3.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",4.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",1940,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",1982,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",751,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",856,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",10.2,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",10.3,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2022","2022",51.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2023","2023",53.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",11.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",13.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2022","2022",58.1,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2023","2023",64,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2022","2022",2.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2023","2023",4.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2022","2022",37.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2023","2023",36.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2022","2022",8.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2023","2023",8.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2022","2022",26.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2023","2023",21.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",10.9,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",10,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2022","2022",316,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2023","2023",296,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2022","2022",56,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2023","2023",71,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2022","2022",11960,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2023","2023",11375,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",20.7,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",19.4,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2022","2022",294,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2023","2023",264,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2022","2022",146,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2023","2023",144,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",197,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",210,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2022","2022",17.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2023","2023",16.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",12.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",10.5,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",14.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",16.5,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2022","2022",203,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2023","2023",156,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",72,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",80,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",310,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",325,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2022","2022",205,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2023","2023",159,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2022","2022",936,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2023","2023",850,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2022","2022",13.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2023","2023",11.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2022","2022",381,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2023","2023",310,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2022","2022",4.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2023","2023",5.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2022","2022",33.6,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2023","2023",31,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",854,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",872,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",1688,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",1574,,
