"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y3-5","3-5 anni","2002","2002",4.4,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2001","2001",167,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2002","2002",190,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2001","2001",1363,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2002","2002",1358,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2001","2001",151,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2002","2002",118,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2001","2001",24.1,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2002","2002",26.5,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2001","2001",2.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2002","2002",1.4,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2001","2001",1559,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2002","2002",1694,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2001","2001",275,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2002","2002",291,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2001","2001",7.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2002","2002",7.2,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2001","2001",41.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2002","2002",41.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2001","2001",16.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2002","2002",15.9,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2001","2001",48.8,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y6-10","6-10 anni","2002","2002",48.1,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2001","2001",10.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y6-10","6-10 anni","2002","2002",9.5,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2001","2001",43.4,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2002","2002",40.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2001","2001",10.6,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE3","3 anni e più","2002","2002",9.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2001","2001",21.8,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y3-5","3-5 anni","2002","2002",24.7,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2001","2001",9.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2002","2002",9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2001","2001",388,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y3-5","3-5 anni","2002","2002",378,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2001","2001",159,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y15-17","15-17 anni","2002","2002",173,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2001","2001",13099,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y_GE3","3 anni e più","2002","2002",13343,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2001","2001",22,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2002","2002",21.9,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2001","2001",324,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y6-10","6-10 anni","2002","2002",348,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2001","2001",122,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y11-14","11-14 anni","2002","2002",178,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2001","2001",158,,
"3_SPORT_CONT","in modo continuativo","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2002","2002",165,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2001","2001",13.5,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-14","11-14 anni","2002","2002",16.4,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",12.3,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",12.6,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2001","2001",4.4,,
"3_SPORT_CONT","in modo continuativo","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2002","2002",4.9,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2001","2001",360,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2002","2002",318,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2001","2001",139,,
"3_SPORT_OCCAS","in modo saltuario","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2002","2002",102,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2001","2001",504,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2002","2002",511,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2001","2001",194,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y15-17","15-17 anni","2002","2002",211,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2001","2001",817,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","2","femmine","Y55-59","55-59 anni","2002","2002",903,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2001","2001",13.6,,
"3_PHYS_ACTIV","solo qualche attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-14","11-14 anni","2002","2002",14.9,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2001","2001",378,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","9","totale","Y3-5","3-5 anni","2002","2002",393,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2001","2001",1.8,,
"3_SPORT_OCCAS","in modo saltuario","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2002","2002",2.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2001","2001",34.2,,
"3_NEV_SPORT","non praticano sport, né attività fisica","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE3","3 anni e più","2002","2002",35.1,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2001","2001",420,,
"3_PHYS_ACTIV","solo qualche attività fisica","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2002","2002",486,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2001","2001",1027,,
"3_NEV_SPORT","non praticano sport, né attività fisica","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2002","2002",1080,,
